"x","y"
3.73422009777278,10.0637107200462
8.07705711340532,20.7364968372573
-2.69522255007178,-5.27214528644046
-2.89435898745432,-2.67763404583712
3.10843558469787,8.03403329413429
5.17723286291584,15.9528654999264
-3.7113279751502,-5.07775326959358
4.30115521652624,11.7177205406333
-0.742439650464803,1.37723912533303
-2.80245681805536,-3.72538307465261
1.48014000430703,5.93224548188602
8.64885586267337,19.584598789682
3.40483614429832,10.3467635442907
1.80733065772802,6.44618868773637
-3.922281333711,-6.17836061690479
3.64681817544624,9.31366112481912
1.91391107346863,7.1183198886845
1.51632803725079,4.82220348013666
6.11729235900566,14.3429449402957
0.510949428658932,3.99072835791079
-0.260258947499096,1.92545296900041
5.70734057901427,15.3580782886706
-2.25607261387631,-0.594401713812081
-3.87796514527872,-5.09452317485989
-3.85693773813546,-3.10784688877965
6.71242146613076,15.8116932764837
1.83366908598691,8.42523693541508
-1.18653679732233,0.19667431492112
1.35599575564265,5.71285581078631
9.35717279370874,22.3651754821343
-2.89763262635097,-2.3779585293311
2.16939248656854,8.51553147880397
0.0401209378615022,3.6531680165454
1.69659669231623,7.01411242735718
6.02770424261689,13.5604663384266
-0.638121384661645,-0.705437077236872
6.955104959663,18.1230192970218
7.50422283867374,17.4517811071002
-0.332584267482162,2.50862941464245
1.9386173337698,6.38141983428391
4.59855703637004,13.0209829048842
4.23284744797274,11.6909049671941
-2.81969445338473,-4.90052085570725
-2.47357964236289,-2.59612690336052
-2.83193990169093,-2.20190241278493
2.02105710329488,7.6288379166999
1.89804229978472,7.02890261615525
-1.56101973587647,-0.912315307409886
1.52712999796495,5.54048870415934
-0.167790440376848,2.3780613743477
-1.55772564280778,1.52768823241794
5.80567538831383,13.4966270695066
8.25330666545779,19.0858966223697
-0.448841208126396,2.16788266407482
4.87320114346221,11.1196795702197
2.42477017501369,7.0778170289887
2.6336260731332,8.0661265766737
7.33969733119011,18.0644365232668
-2.00644309539348,-1.24970075391573
8.63124792044982,20.5415627057315
-3.77348697511479,-5.13197295124892
1.34529019193724,6.80126861533664
0.632567063905299,2.64275524928977
6.4423235016875,17.4871381404647
7.23588773049414,18.2351811775968
8.1576255983673,20.3537569975074
7.49574381997809,18.707559106959
4.69578630011529,13.3682805947633
0.840062471106648,1.71233031357672
-2.90105020068586,-1.95707679180039
5.03898368775845,12.366210827058
4.53246559714898,14.047517400587
9.83582858601585,22.0204429757232
-1.45869372272864,1.4736829095846
2.18491134885699,9.76919869632607
5.46727189794183,11.7864662218603
-2.66780352871865,-2.54156933211645
7.74877550452948,17.151643908771
3.05582785839215,6.98025683355981
5.43021127860993,14.4826193265513
5.02457705652341,13.8789021561338
5.86138340318576,14.9575714963242
-2.25864953640848,-2.98064559270315
7.54102585278451,18.1558662741955
9.31578076630831,21.927014296196
1.05234986217692,4.14640640517511
7.3127372590825,17.3792367213278
8.58961529657245,19.9807305428078
5.38039526483044,12.5738801828096
-2.31508851982653,2.04676083846369
6.83442132547498,16.2907727000943
5.61220356356353,13.4353037382852
-1.2926112501882,1.14581298729892
0.924868714995682,7.53344706911479
-1.04407785693184,2.63130542862124
9.07488081138581,21.8921429423599
-1.84451553830877,-1.09646090312262
9.56008303724229,22.3983024805627
-3.5837408346124,-4.03187508917022
-0.689863881561905,1.90077058918425
